股票代码,股票名称,交易日期,新浪行业,新浪概念,新浪地域,开盘价,最高价,最低价,收盘价,后复权价,前复权价,涨跌幅,成交量,成交额,换手率,流通市值,总市值,是否涨停,是否跌停,市盈率TTM,市销率TTM,市现率TTM,市净率,MA_5,MA_10,MA_20,MA_30,MA_60,MA金叉死叉,MACD_DIF,MACD_DEA,MACD_MACD,MACD_金叉死叉,KDJ_K,KDJ_D,KDJ_J,KDJ_金叉死叉,布林线中轨,布林线上轨,布林线下轨,psy,psyma,rsi1,rsi2,rsi3,振幅,量比
sz300001,特锐德,2016-10-11,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.550000,20.550000,20.230000,20.350000,139.961713,20.350000,-0.010214,5742388.000000,116956980.370000,0.006966,16776150867.299999,20300551026.250000,0.000000,0.000000,141.664752,6.170925,2500.921716,7.976326,20.362000,20.317000,20.481000,20.468000,20.900000,5日、10日均线金叉；20日、30日均线金叉；1日、5日均线死叉；1日、20日均线死叉；1日、30日均线死叉；,-0.106277,-0.121997,0.031440,,50.744750,39.892560,72.449131,,20.482000,20.912522,20.051478,25.000000,34.722222,48.469815,46.781055,46.083293,0.015564,1.043341
sz300001,特锐德,2016-10-10,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.500000,20.570000,20.250000,20.560000,141.406035,20.560000,0.013807,6750555.000000,137848747.270000,0.008189,16949270851.680000,20510040742.000000,0.000000,0.000000,143.126649,6.234605,2526.729753,8.058637,20.300000,20.328000,20.482000,20.487333,20.929167,1日、10日均线金叉；1日、20日均线金叉；1日、30日均线金叉；,-0.111813,-0.125927,0.028228,金叉,48.678101,34.466465,77.101373,,20.469000,20.916955,20.021045,33.333333,38.888889,62.906009,52.746664,48.370303,0.015779,1.295460
sz300001,特锐德,2016-09-30,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.300000,20.430000,20.200000,20.280000,139.480272,20.280000,-0.000985,2794538.000000,56745004.190000,0.003390,16718444205.840000,20230721121.000000,0.000000,0.000000,141.177453,6.149698,2492.319036,7.948889,20.210000,20.336000,20.469000,20.505333,20.956833,,-0.138634,-0.129456,-0.018357,,32.773249,27.360647,43.598453,,20.482500,20.923034,20.041966,33.333333,43.055556,44.558707,44.021915,44.874625,0.011330,0.573024
sz300001,特锐德,2016-09-29,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.400000,20.490000,20.290000,20.300000,139.617826,20.300000,-0.000984,4959708.000000,101160723.120000,0.006016,16734931823.400000,20250672522.500000,0.000000,0.000000,141.316682,6.155763,2494.776945,7.956728,20.206000,20.378000,20.482500,20.522000,20.982167,,-0.142342,-0.127161,-0.030363,,27.568965,24.654346,33.398202,金叉,20.491500,20.927612,20.055388,33.333333,48.611111,45.910376,44.560625,45.083573,0.009843,0.979418
sz300001,特锐德,2016-09-28,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.200000,20.420000,20.020000,20.320000,139.755381,20.320000,0.013972,7272036.000000,147697700.790000,0.008821,16751419440.959999,20270623924.000000,0.000000,0.000000,141.455910,6.161827,2497.234853,7.964567,20.244000,20.396000,20.491500,20.539667,21.011667,1日、5日均线金叉；,-0.147041,-0.123366,-0.047350,,22.305828,23.197037,20.523411,,20.504000,20.933553,20.074447,41.666667,54.166667,47.101033,45.066156,45.285650,0.019960,1.534097
sz300001,特锐德,2016-09-27,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.000000,20.250000,19.900000,20.040000,137.829618,20.040000,-0.003481,4277831.000000,85691354.340000,0.005189,16520592795.120001,19991304303.000000,0.000000,0.000000,139.506714,6.076920,2462.824137,7.854819,20.272000,20.398000,20.504000,20.557333,21.039333,,-0.152936,-0.117447,-0.070978,,15.958742,23.642641,0.590944,,20.516000,20.917703,20.114297,41.666667,58.333333,24.151812,35.705401,41.784763,0.017404,1.108991
sz300001,特锐德,2016-09-26,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.270000,20.420000,20.000000,20.110000,138.311059,20.110000,-0.007404,5080023.000000,102660628.880000,0.006162,16578299456.580000,20061134208.250000,0.000000,0.000000,139.994013,6.098147,2471.426816,7.882256,20.356000,20.482000,20.516000,20.570667,21.066833,10日、20日均线死叉；,-0.129726,-0.108575,-0.042302,,18.104780,27.484590,-0.654842,,20.523500,20.916425,20.130575,50.000000,63.888889,26.551584,37.156362,42.435283,0.020731,1.399255
sz300001,特锐德,2016-09-23,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.510000,20.520000,20.250000,20.260000,139.342717,20.260000,-0.011225,3730078.000000,75856763.650000,0.004525,16701956588.280001,20210769719.500000,0.000000,0.000000,141.038225,6.143633,2489.861128,7.941050,20.462000,20.557000,20.523500,20.578667,21.093167,5日、20日均线死叉；10日、30日均线死叉；,-0.105342,-0.103287,-0.004110,死叉,22.157169,32.174496,2.122516,,20.540500,20.916346,20.164654,58.333333,68.055556,32.278897,40.379566,43.836776,0.013177,1.114452
sz300001,特锐德,2016-09-22,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.660000,20.720000,20.400000,20.490000,140.924594,20.490000,0.001466,3341395.000000,68484862.450000,0.004053,16891564190.219999,20440210836.750000,0.000000,0.000000,142.639350,6.213378,2518.127074,8.031200,20.550000,20.614000,20.540500,20.592000,21.119667,,-0.087960,-0.102773,0.029626,,31.194938,37.183159,19.218495,,20.540500,20.927959,20.153041,66.666667,70.833333,44.560921,45.986613,46.072720,0.015640,0.831019
sz300001,特锐德,2016-09-21,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.510000,20.600000,20.350000,20.460000,140.718263,20.460000,0.000000,2857720.000000,58415232.000000,0.003467,16866832763.879999,20410283734.500000,0.000000,0.000000,142.430508,6.204281,2514.440211,8.019441,20.548000,20.639000,20.540500,20.602333,21.141667,5日、20日均线金叉；,-0.087913,-0.106476,0.037127,,33.016896,40.177270,18.696149,,20.543500,20.953437,20.133563,66.666667,72.222222,42.169130,45.074708,45.726686,0.012219,0.713538
sz300001,特锐德,2016-09-20,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.650000,20.780000,20.400000,20.460000,140.718263,20.460000,-0.008721,3143388.000000,64668702.110000,0.003813,16866832763.879999,20410283734.500000,0.000000,0.000000,142.430508,6.204281,2514.440211,8.019441,20.524000,20.645000,20.543500,20.605000,21.162000,1日、5日均线死叉；1日、10日均线死叉；1日、20日均线死叉；1日、30日均线死叉；5日、20日均线死叉；5日、30日均线死叉；,-0.083520,-0.111117,0.055195,,37.280446,43.757457,24.326426,,20.567000,20.975271,20.158729,66.666667,73.611111,42.169130,45.074708,45.726686,0.018411,0.648458
sz300001,特锐德,2016-09-19,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.680000,20.950000,20.550000,20.640000,141.956253,20.640000,-0.002899,3662451.000000,75880024.750000,0.004443,17015221321.920000,20589846348.000000,0.000000,0.000000,143.683562,6.258864,2536.561386,8.089993,20.608000,20.636000,20.567000,20.603667,21.173000,10日、30日均线金叉；5日、10日均线死叉；,-0.076697,-0.118017,0.082639,,43.675771,46.995962,37.035391,,20.590000,20.998553,20.181447,75.000000,75.000000,51.410795,49.268341,47.402780,0.019324,0.623746
sz300001,特锐德,2016-09-14,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.440000,21.100000,20.310000,20.700000,142.368917,20.700000,0.010742,7099253.000000,147936924.790000,0.008612,17064684174.600000,20649700552.500000,0.000000,0.000000,144.101247,6.277058,2543.935111,8.113511,20.652000,20.602000,20.590000,20.602333,21.189500,1日、5日均线金叉；1日、10日均线金叉；1日、20日均线金叉；1日、30日均线金叉；10日、20日均线金叉；,-0.085201,-0.128347,0.086291,,44.085086,48.656057,34.943143,,20.594000,21.022983,20.165017,75.000000,73.611111,54.743409,50.709927,47.964400,0.038574,1.168033
sz300001,特锐德,2016-09-13,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.480000,20.600000,20.320000,20.480000,140.855817,20.480000,0.006883,3262185.000000,66700415.260000,0.003957,16883320381.440001,20430235136.000000,0.000000,0.000000,142.569736,6.210346,2516.898120,8.027280,20.678000,20.587000,20.594000,20.594333,21.205167,20日、30日均线死叉；,-0.100925,-0.139133,0.076417,,41.637833,50.941542,23.030413,,20.611500,21.065912,20.157088,75.000000,70.833333,43.565342,45.333732,45.703947,0.013766,0.528808
sz300001,特锐德,2016-09-12,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.450000,20.590000,20.220000,20.340000,139.892935,20.340000,-0.025862,7070128.000000,143968042.300000,0.008576,16767907058.520000,20290575325.500000,0.000000,0.000000,141.595138,6.167892,2499.692761,7.972406,20.730000,20.587000,20.611500,20.597000,21.218500,1日、5日均线死叉；1日、10日均线死叉；1日、20日均线死叉；1日、30日均线死叉；10日、30日均线死叉；,-0.097126,-0.148685,0.103118,,49.191443,55.593397,36.387533,死叉,20.637000,21.108099,20.165901,75.000000,66.666667,35.059336,41.619216,44.226386,0.017720,1.051719
sz300001,特锐德,2016-09-09,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.910000,21.200000,20.820000,20.880000,143.606907,20.880000,0.000959,8264514.000000,173555322.150000,0.010025,17213072732.639999,20829263166.000000,0.000000,0.000000,145.354301,6.331642,2566.056286,8.184063,20.766000,20.610000,20.637000,20.600333,21.238833,10日、30日均线金叉；,-0.076610,-0.161575,0.169930,,67.664715,58.794375,85.405396,,20.615000,21.210076,20.019924,75.000000,62.500000,68.006007,54.780011,49.172725,0.018217,1.351025
sz300001,特锐德,2016-09-08,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.840000,20.920000,20.670000,20.860000,143.469353,20.860000,0.001440,4693697.000000,97640183.720000,0.005694,17196585115.080002,20809311764.500000,0.000000,0.000000,145.215073,6.325577,2563.598378,8.176224,20.664000,20.550000,20.615000,20.597000,21.253000,5日、20日均线金叉；5日、30日均线金叉；20日、30日均线金叉；,-0.104292,-0.182816,0.157049,,67.823603,54.359205,94.752401,,20.589500,21.329053,19.849947,75.000000,56.944444,67.050324,54.289268,48.970153,0.012002,0.915207
sz300001,特锐德,2016-09-07,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.680000,21.030000,20.620000,20.830000,143.263021,20.830000,0.004339,7554183.000000,157526753.370000,0.009429,16688355539.990000,20870927950.480000,0.000000,0.000000,145.006230,6.316480,2559.911515,8.164465,20.552000,20.490000,20.589500,20.604333,21.271667,,-0.136070,-0.202447,0.132754,,62.101258,47.627005,91.049765,,20.581000,21.395280,19.766720,66.666667,51.388889,65.772318,53.596841,48.676111,0.019769,1.521500
sz300001,特锐德,2016-09-06,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.470000,20.790000,20.320000,20.740000,142.644026,20.740000,0.010721,6029742.000000,124205434.500000,0.007526,16616250307.219999,20780751113.439999,0.000000,0.000000,144.379703,6.289188,2548.850928,8.129189,20.496000,20.467000,20.581000,20.626667,21.288000,1日、20日均线金叉；1日、30日均线金叉；,-0.171598,-0.219041,0.094887,,55.347010,40.389879,85.261272,,20.584000,21.457401,19.710599,58.333333,47.222222,62.096994,51.579799,47.811545,0.022904,1.438083
sz300001,特锐德,2016-09-05,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.450000,20.540000,20.310000,20.520000,141.130926,20.520000,0.007364,4043942.000000,82797676.100000,0.005048,16439993071.559999,20560318845.119999,0.000000,0.000000,142.848192,6.222475,2521.813936,8.042958,20.444000,20.442000,20.584000,20.700667,21.288333,1日、5日均线金叉；1日、10日均线金叉；,-0.205284,-0.230902,0.051237,,37.118875,32.911313,45.533999,金叉,20.585000,21.572952,19.597048,50.000000,45.833333,51.485124,46.354750,45.667494,0.011291,1.054522
sz300001,特锐德,2016-09-02,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.300000,20.390000,20.220000,20.370000,140.099267,20.370000,0.003448,3321248.000000,67454449.210000,0.004146,16319817683.610001,20410024116.720001,0.000000,0.000000,141.803981,6.176989,2503.379624,7.984165,20.454000,20.442000,20.585000,20.775667,21.291167,5日、10日均线金叉；,-0.222894,-0.237307,0.028826,,28.258958,30.807532,23.161809,,20.587500,21.710693,19.464307,50.000000,44.444444,42.307633,42.475033,44.168765,0.008374,0.762725
sz300001,特锐德,2016-09-01,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.500000,20.590000,20.280000,20.300000,139.617826,20.300000,-0.012165,3875670.000000,79122864.450000,0.004838,16263735835.900000,20339886576.799999,0.000000,0.000000,141.316682,6.155763,2494.776945,7.956728,20.436000,20.498000,20.587500,20.845667,21.323500,1日、5日均线死叉；,-0.226856,-0.240910,0.028109,,27.065856,32.081819,17.033930,,20.602500,21.825209,19.379791,41.666667,41.666667,37.726444,40.638529,43.471408,0.015085,0.883156
sz300001,特锐德,2016-08-31,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.480000,20.680000,20.360000,20.550000,141.337258,20.550000,0.003418,3693911.000000,75681513.510000,0.004611,16464028149.150000,20590377790.799999,0.000000,0.000000,143.057035,6.231573,2525.500799,8.054717,20.428000,20.578000,20.602500,20.921000,21.343667,10日、20日均线死叉；,-0.221485,-0.244424,0.045877,,33.539960,34.589801,31.440280,,20.598000,21.959268,19.236732,41.666667,41.666667,49.401562,45.381709,45.412806,0.015625,0.764998
sz300001,特锐德,2016-08-30,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.430000,20.610000,20.400000,20.480000,140.855817,20.480000,-0.004375,4239514.000000,86841411.300000,0.005292,16407946301.440001,20520240250.880001,0.000000,0.000000,142.569736,6.210346,2516.898120,8.027280,20.438000,20.601000,20.598000,20.989667,21.352833,,-0.236864,-0.250159,0.026589,,31.039107,35.114721,22.887881,,20.602000,22.082335,19.121665,41.666667,41.666667,45.463530,43.694969,44.750724,0.010209,0.853741
sz300001,特锐德,2016-08-29,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.320000,20.770000,20.210000,20.570000,141.474812,20.570000,0.014300,6641918.000000,136495730.740000,0.008290,16480051534.209999,20610417087.919998,0.000000,0.000000,143.196263,6.237637,2527.958707,8.062556,20.440000,20.636000,20.602000,21.037667,21.366667,1日、5日均线金叉；,-0.245920,-0.253482,0.015125,金叉,30.933661,37.152527,18.495929,,20.595500,22.220950,18.970050,50.000000,41.666667,49.599555,45.345407,45.429648,0.027613,1.341831
sz300001,特锐德,2016-08-26,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.310000,20.440000,20.210000,20.280000,139.480272,20.280000,0.000987,3491150.000000,70995004.150000,0.004358,16247712410.280001,20319847279.680000,0.000000,0.000000,238.883326,6.149698,88.454275,8.089995,20.430000,20.664000,20.595500,21.080333,21.374333,,-0.263065,-0.255373,-0.015384,死叉,26.087992,40.261960,-2.259946,,20.620500,22.331919,18.909081,41.666667,41.666667,33.307732,38.482047,42.747465,0.011352,0.766160
sz300001,特锐德,2016-08-25,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.450000,20.460000,20.180000,20.260000,139.342717,20.260000,-0.016505,6076771.000000,123111331.130000,0.007585,16231689612.799999,20299807982.560001,0.000000,0.000000,238.647741,6.143633,88.367042,8.082017,20.560000,20.680000,20.620500,21.134667,21.384667,5日、10日均线死叉；5日、20日均线死叉；,-0.251595,-0.253450,0.003709,,33.923654,47.348945,7.073073,,20.661500,22.421220,18.901780,33.333333,43.055556,32.045307,37.989762,42.560875,0.013592,1.150215
sz300001,特锐德,2016-08-24,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.420000,20.800000,20.420000,20.600000,141.681144,20.600000,0.005368,4379700.000000,90313590.730000,0.005467,16504087168.000000,20640476033.599998,0.000000,0.000000,242.652689,6.246734,89.850003,8.217648,20.728000,20.689000,20.661500,21.202333,21.397000,10日、20日均线金叉；,-0.231259,-0.253913,0.045309,,46.718814,54.061590,32.033263,,20.706500,22.485979,18.927021,41.666667,45.833333,43.787450,43.402118,44.947386,0.018546,0.721434
sz300001,特锐德,2016-08-23,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,20.570000,20.650000,20.370000,20.490000,140.924594,20.490000,-0.001462,4159922.000000,85374948.020000,0.005192,16415958547.200001,20530259899.439999,0.000000,0.000000,241.356970,6.213378,89.370221,8.173767,20.764000,20.695000,20.706500,21.247667,21.387167,,-0.236558,-0.259577,0.046039,,49.748551,57.732978,33.779698,,20.830000,22.646863,19.013137,41.666667,47.222222,37.625431,40.905260,43.973343,0.013645,0.651089
